Longitude,Latitude,datetime,UHI Index,water
-73.91716333,40.81112667,24-07-2021 15:35,1.011416501,0.0
-73.91719333,40.81108667,24-07-2021 15:35,1.011416501,0.0
-73.91722167,40.81104333,24-07-2021 15:35,1.015743931,0.0
-73.917275,40.81095167,24-07-2021 15:35,1.015743931,0.0
-73.91730667,40.81089333,24-07-2021 15:36,1.017907645,0.0
-73.91737167,40.81078167,24-07-2021 15:36,1.017907645,0.0
-73.91739333,40.810725,24-07-2021 15:36,1.017907645,0.0
-73.91742667,40.81065667,24-07-2021 15:36,1.015743931,0.0
-73.91752,40.81053333,24-07-2021 15:36,1.015743931,0.0
-73.917555,40.81046833,24-07-2021 15:36,1.015743931,0.0
-73.917595,40.81041,24-07-2021 15:36,1.013580216,0.0
-73.91763,40.81035,24-07-2021 15:36,1.013580216,0.0
-73.917705,40.81021333,24-07-2021 15:36,1.017907645,0.0
-73.91775333,40.81013667,24-07-2021 15:36,1.017907645,0.0
-73.91778833,40.81004333,24-07-2021 15:36,1.017907645,0.0
-73.91783333,40.80995667,24-07-2021 15:36,1.017907645,0.0
-73.91788167,40.80987,24-07-2021 15:36,1.017907645,0.0
-73.91793833,40.80978833,24-07-2021 15:36,1.015743931,0.0
-73.91799,40.80971,24-07-2021 15:36,1.015743931,0.0
-73.91804,40.80963333,24-07-2021 15:36,1.015743931,0.0
-73.91809,40.80955833,24-07-2021 15:36,1.015743931,0.0
-73.918135,40.80948667,24-07-2021 15:36,1.02007136,0.0
-73.91817333,40.80941833,24-07-2021 15:36,1.02007136,0.0
-73.91820667,40.809355,24-07-2021 15:36,1.02439879,0.0
-73.918235,40.80929833,24-07-2021 15:36,1.02439879,0.0
-73.91829667,40.809195,24-07-2021 15:36,1.022235075,0.0
-73.91833,40.809145,24-07-2021 15:36,1.02439879,0.0
-73.9184,40.80904667,24-07-2021 15:36,1.02439879,0.0
-73.91843,40.80899833,24-07-2021 15:36,1.02439879,0.0
-73.91847667,40.80890167,24-07-2021 15:36,1.02439879,0.0
-73.91849833,40.80885833,24-07-2021 15:36,1.02439879,0.0
-73.91851333,40.80881833,24-07-2021 15:36,1.026562505,0.0
-73.91853167,40.80878333,24-07-2021 15:36,1.026682711,0.0
-73.98123333,40.78433667,24-07-2021 15:36,1.009974024,479937.8549017855
-73.98125667,40.78432833,24-07-2021 15:36,1.007810309,482245.4783064649
-73.981285,40.78432167,24-07-2021 15:36,1.007810309,485399.686463345
-73.98131833,40.78429667,24-07-2021 15:36,1.007810309,487378.1492438047
-73.98133833,40.78426833,24-07-2021 15:36,1.007810309,487215.8704699605
-73.981375,40.78423167,24-07-2021 15:37,1.00348288,488467.21216253296
-73.98141833,40.784195,24-07-2021 15:37,1.00348288,490620.3270871453
-73.98145333,40.784155,24-07-2021 15:37,1.001319165,491308.42352785985
-73.981505,40.78405333,24-07-2021 15:37,1.001319165,488006.33284324454
-73.981535,40.78401167,24-07-2021 15:37,1.00348288,487848.9135027729
-73.98156,40.783965,24-07-2021 15:37,1.00348288,486508.09451167984
-73.98157833,40.783935,24-07-2021 15:37,1.00348288,485952.139086462
-73.981645,40.78383167,24-07-2021 15:37,1.003603086,484515.961717058
-73.98176,40.78367167,24-07-2021 15:37,0.997111941,483882.88553461374
-73.98180167,40.78363,24-07-2021 15:37,0.997111941,485301.7789606173
-73.981845,40.78359833,24-07-2021 15:37,0.999275656,487958.1896276876
-73.98188167,40.78355167,24-07-2021 15:37,0.999275656,488197.3126499428
-73.98197333,40.78338833,24-07-2021 15:37,0.997111941,484069.71164850274
-73.98199833,40.78332833,24-07-2021 15:37,0.997111941,481385.0344017069
-73.98203333,40.78326167,24-07-2021 15:37,0.994948226,479379.9765318421
-73.982065,40.783195,24-07-2021 15:37,0.994948226,476927.0440880568
-73.98209,40.78312167,24-07-2021 15:37,0.994948226,472909.37718735577
-73.98212667,40.78304667,24-07-2021 15:38,0.994948226,470297.89244457945
-73.98217167,40.78297833,24-07-2021 15:38,0.994948226,469476.0181824305
-73.98221333,40.78291167,24-07-2021 15:38,0.994948226,468374.8339222421
-73.98225833,40.78283833,24-07-2021 15:38,0.994948226,467051.9452864163
-73.98230833,40.78276667,24-07-2021 15:38,0.994948226,466568.6885795116
-73.98235833,40.78269833,24-07-2021 15:38,0.994948226,466418.5234094538
-73.98241167,40.78263167,24-07-2021 15:38,0.994948226,466884.7916954017
-73.98247,40.78256333,24-07-2021 15:38,0.992784512,467852.02305407636
-73.98254,40.78249333,24-07-2021 15:38,0.992784512,470219.87953939615
-73.9826,40.782425,24-07-2021 15:39,0.992784512,471413.9254335687
-73.982645,40.78235167,24-07-2021 15:39,0.992784512,470090.36367840675
-73.98269167,40.78228167,24-07-2021 15:39,0.992784512,469326.1367475913
-73.98278833,40.78215833,24-07-2021 15:39,0.990620797,469916.90876378765
-73.9829,40.782025,24-07-2021 15:39,0.990620797,471520.5496168051
-73.98299833,40.78188167,24-07-2021 15:39,0.990620797,470327.13472665544
-73.98304833,40.781815,24-07-2021 15:39,0.990620797,470344.600151946
-73.98310667,40.78175167,24-07-2021 15:39,0.990620797,471818.3309377171
-73.98317,40.78168333,24-07-2021 15:39,0.990620797,473460.10578145756
-73.983225,40.7816,24-07-2021 15:39,0.990620797,472474.21828676725
-73.98328833,40.78151667,24-07-2021 15:39,0.992784512,472608.45155521674
-73.98335833,40.78142167,24-07-2021 15:39,0.992784512,472465.83958479005
-73.98341167,40.78133167,24-07-2021 15:39,0.990620797,470587.0307008353
-73.98346,40.78125167,24-07-2021 15:39,0.990620797,469041.315422094
-73.98351333,40.78118167,24-07-2021 15:39,0.988457082,469171.4881663587
-73.98354667,40.78111167,24-07-2021 15:39,0.988457082,466619.40545871505
-73.98359167,40.78108333,24-07-2021 15:39,0.984129652,469813.4675361218
-73.983635,40.78105,24-07-2021 15:39,0.984129652,472285.5491123951
-73.98368333,40.78101,24-07-2021 15:39,0.981965937,474767.20192980446
-73.98372333,40.78093667,24-07-2021 15:39,0.981965937,472779.73007556057
-73.98375833,40.78088333,24-07-2021 15:39,0.981965937,472121.19305830024
-73.98379167,40.78081833,24-07-2021 15:39,0.981965937,470068.15136126644
-73.983825,40.78077,24-07-2021 15:39,0.984129652,469689.33778075734
-73.98386167,40.78073833,24-07-2021 15:39,0.984129652,471423.44781857444
-73.98388167,40.78072167,24-07-2021 15:39,0.984129652,472400.3783764061
-73.984055,40.78056833,24-07-2021 15:39,0.988577288,479759.97080134286
-73.98409167,40.78054833,24-07-2021 15:39,0.988577288,482656.64373513305
-73.98416,40.78054667,24-07-2021 15:39,0.990741003,491735.7571316075
-73.984205,40.78052833,24-07-2021 15:39,0.990741003,495978.1898627423
-73.984225,40.78048833,24-07-2021 15:39,0.990741003,494631.69009117817
-73.98423167,40.78044833,24-07-2021 15:39,0.990741003,491478.3973868761
-73.98425333,40.78040167,24-07-2021 15:39,0.990741003,489684.1228202514
-73.984275,40.780355,24-07-2021 15:39,0.990741003,487891.3955988899
-73.984295,40.78031167,24-07-2021 15:39,0.990741003,486212.0518598116
-73.98432167,40.78026667,24-07-2021 15:39,0.990741003,485266.75983194646
-73.98434333,40.78022667,24-07-2021 15:39,0.992904718,484150.2010667376
-73.98436333,40.78018667,24-07-2021 15:39,0.992904718,482809.94497457554
-73.98437833,40.78015167,24-07-2021 15:39,0.990741003,481300.3634797166
-73.98438167,40.780125,24-07-2021 15:39,0.990741003,479059.4777011549
-73.98439667,40.78009833,24-07-2021 15:39,0.992904718,478392.17714448384
-73.98441,40.780075,24-07-2021 15:39,0.992904718,477836.7069591998
-73.98441667,40.78004333,24-07-2021 15:39,0.990741003,475543.93214182794
-73.98444167,40.78003833,24-07-2021 15:39,0.990741003,478408.4204547202
-73.98463667,40.780075,24-07-2021 15:39,0.990741003,508576.81197920797
-73.98470833,40.78008167,24-07-2021 15:39,0.988577288,519050.81544118136
-73.98477667,40.780105,24-07-2021 15:39,0.988577288,530820.7310149863
-73.98485,40.78012667,24-07-2021 15:39,0.986413573,543155.5734592676
-73.98499,40.78018333,24-07-2021 15:39,0.986413573,568422.0681134812
-73.98510167,40.78023,24-07-2021 15:40,0.988577288,588865.6626036592
-73.98515167,40.78024833,24-07-2021 15:40,0.988577288,597787.3589038493
-73.98522667,40.78026833,24-07-2021 15:40,0.988577288,610417.291863827
-73.98526167,40.78027333,24-07-2021 15:40,0.984249858,615867.9004790301
-73.98556833,40.78035833,24-07-2021 15:40,0.988577288,668291.4446518717
-73.98556167,40.78037667,24-07-2021 15:41,0.986413573,669296.0142717202
-73.98552333,40.78048833,24-07-2021 15:41,0.984249858,675730.8743690397
-73.98550333,40.78053167,24-07-2021 15:41,0.984249858,677500.8463888116
-73.98547333,40.78062667,24-07-2021 15:41,0.984249858,683427.7407250102
-73.98546,40.780685,24-07-2021 15:41,0.984249858,687961.373457748
-73.98544,40.78073667,24-07-2021 15:41,0.984249858,690834.9796862087
-73.98542167,40.78080667,24-07-2021 15:41,0.982086144,695812.5171571772
-73.9854,40.78086167,24-07-2021 15:41,0.982086144,698597.3433293616
-73.98537167,40.78093667,24-07-2021 15:41,0.982086144,702571.1633584511
-73.98533833,40.78100167,24-07-2021 15:41,0.982086144,704758.6209629588
-73.9853,40.78107667,24-07-2021 15:41,0.984249858,707303.3672861988
-73.98521667,40.78121833,24-07-2021 15:41,0.984249858,710545.644292006
-73.98517,40.78129833,24-07-2021 15:41,0.984370065,712433.0832989451
-73.985125,40.78137667,24-07-2021 15:41,0.98220635,714382.4191426185
-73.98504333,40.78151167,24-07-2021 15:41,0.98220635,717151.4597689405
-73.98506,40.781565,24-07-2021 15:42,0.98220635,725267.8479764895
-73.98504333,40.78162833,24-07-2021 15:42,0.98220635,729677.1410945683
-73.985015,40.78170333,24-07-2021 15:42,0.98220635,733667.7926061647
-73.984955,40.78186167,24-07-2021 15:42,0.98220635,742072.6291988471
-73.98492167,40.781945,24-07-2021 15:42,0.980042635,746247.131122648
-73.98488,40.78202667,24-07-2021 15:42,0.980042635,749043.423930741
-73.984835,40.78211333,24-07-2021 15:42,0.980042635,751898.414550279
-73.98478667,40.78221833,24-07-2021 15:42,0.980042635,756251.0279507325
-73.98474667,40.78231667,24-07-2021 15:42,0.975715205,761088.0123213574
-73.98470833,40.78241,24-07-2021 15:42,0.975715205,765626.0203826937
-73.98467,40.78249667,24-07-2021 15:42,0.97355149,769448.5774382487
-73.98463667,40.78257333,24-07-2021 15:42,0.97355149,772913.4350038706
-73.98458167,40.78270667,24-07-2021 15:42,0.971387776,779371.95702512
-73.98456167,40.782765,24-07-2021 15:42,0.969224061,782784.8202859566
-73.98455,40.78281167,24-07-2021 15:42,0.969224061,786142.09046666
-73.98454167,40.782855,24-07-2021 15:42,0.969224061,789621.9931187248
-73.98453,40.78289833,24-07-2021 15:42,0.969224061,792620.1163881312
-73.98451833,40.78293667,24-07-2021 15:42,0.971387776,795079.3024093253
-73.98449667,40.78297667,24-07-2021 15:42,0.971387776,796273.8632607791
-73.98444,40.78307833,24-07-2021 15:42,0.971387776,799075.9287752509
-73.98434667,40.783205,24-07-2021 15:42,0.971387776,799281.6979154302
-73.98428833,40.78326667,24-07-2021 15:42,0.971387776,797515.8026942019
-73.98422667,40.78331833,24-07-2021 15:42,0.97355149,794187.4544502844
-73.98416167,40.78338333,24-07-2021 15:42,0.97355149,791819.6963496676
-73.98410167,40.783445,24-07-2021 15:42,0.97355149,789815.0632820622
-73.984035,40.78351167,24-07-2021 15:42,0.97355149,787387.4302803486
-73.98397,40.78357667,24-07-2021 15:42,0.97787892,785021.1148907396
-73.98383667,40.78377,24-07-2021 15:42,0.980042635,786651.8544718812
-73.98377,40.783835,24-07-2021 15:42,0.980042635,784044.4795726674
-73.98370333,40.7839,24-07-2021 15:42,0.980042635,781437.7127601892
-73.98355833,40.78403333,24-07-2021 15:42,0.980042635,774902.4921921177
-73.983495,40.78409167,24-07-2021 15:42,0.980042635,772060.9208155912
-73.983395,40.78415833,24-07-2021 15:42,0.98220635,764828.6004200202
-73.98331,40.78422333,24-07-2021 15:42,0.98220635,759583.8837649067
-73.98324833,40.78428667,24-07-2021 15:42,0.98220635,757524.4119396354
-73.98313,40.78438833,24-07-2021 15:42,0.98220635,751432.278051473
-73.983075,40.78443667,24-07-2021 15:42,0.98220635,748718.9969788785
-73.983055,40.78448167,24-07-2021 15:42,0.980042635,750686.5079837834
-73.98302833,40.78452167,24-07-2021 15:42,0.980042635,751154.8498108371
-73.98299833,40.78455,24-07-2021 15:42,0.98220635,749886.2832811303
-73.98297333,40.78458833,24-07-2021 15:42,0.98220635,750415.1966325819
-73.98295833,40.78462167,24-07-2021 15:42,0.98220635,751846.8508834247
-73.982945,40.78465,24-07-2021 15:42,0.98220635,752979.3787768383
-73.98293333,40.78468,24-07-2021 15:43,0.98220635,754531.1665789515
-73.98292667,40.78469333,24-07-2021 15:43,0.98220635,755008.27621868
-73.98292333,40.78469667,24-07-2021 15:43,0.984370065,754887.0267888984
-73.9828,40.784865,24-07-2021 15:43,1.00612742,755259.9848962814
-73.9828,40.78492667,24-07-2021 15:43,1.003963705,761908.9239459524
-73.982825,40.78497333,24-07-2021 15:43,1.003963705,770548.6395353947
-73.98287167,40.785005,24-07-2021 15:43,1.003963705,780704.956436228
-73.98291833,40.78508,24-07-2021 15:43,1.003963705,795554.9444138703
-73.98298833,40.785125,24-07-2021 15:43,1.00179999,810553.1648926625
-73.98306,40.78516,24-07-2021 15:43,1.00179999,824720.8453343532
-73.98313667,40.78519667,24-07-2021 15:43,1.00179999,839803.0169284265
-73.98321833,40.78522167,24-07-2021 15:43,1.00179999,854352.8212561064
-73.98329667,40.785255,24-07-2021 15:43,0.99747256,869329.344515013
-73.98337167,40.785285,24-07-2021 15:43,0.99747256,883460.2597857645
-73.98344667,40.785315,24-07-2021 15:43,0.995308846,897591.1765377496
-73.98352,40.785345,24-07-2021 15:44,0.995308846,911479.9123201722
-73.98359,40.78536833,24-07-2021 15:44,0.995308846,924159.3840660844
-73.983665,40.78539667,24-07-2021 15:44,0.995308846,938099.0870590049
-73.98373833,40.785425,24-07-2021 15:44,0.990981416,951787.4190477391
-73.98380667,40.78545333,24-07-2021 15:44,0.990981416,964745.5321734684
-73.98386833,40.78547833,24-07-2021 15:44,0.995308846,976366.864358884
-73.98392833,40.78550167,24-07-2021 15:44,0.995308846,987557.2813941801
-73.98398833,40.78551833,24-07-2021 15:44,0.995308846,998015.7682570168
-73.98401333,40.78555833,24-07-2021 15:44,0.995308846,1005936.1997670482
-73.98405,40.78566167,24-07-2021 15:44,0.993145131,1022354.8457121858
-73.98407833,40.78572167,24-07-2021 15:44,0.993145131,1032886.6134775842
-73.98412667,40.785765,24-07-2021 15:44,0.995308846,1044485.7216353398
-73.98417333,40.78580667,24-07-2021 15:44,0.995308846,1055648.0022245152
-73.98422167,40.78584333,24-07-2021 15:44,0.990981416,1066497.558543901
-73.98427333,40.78586833,24-07-2021 15:44,0.990981416,1076558.9094140998
-73.98432667,40.78588667,24-07-2021 15:44,0.990981416,1086131.8541999233
-73.98438833,40.78589167,24-07-2021 15:44,0.990981416,1095451.8128203796
-73.98445667,40.78588667,24-07-2021 15:44,0.988817701,1104642.0319740535
-73.98452167,40.78587333,24-07-2021 15:44,0.988817701,1112457.2649767578
-73.98458333,40.78584667,24-07-2021 15:44,0.984490271,1118375.243411754
-73.984635,40.785815,24-07-2021 15:44,0.984490271,1122340.7373298726
-73.98470333,40.785615,24-07-2021 15:44,0.980283048,1110812.599420549
-73.98468833,40.78554667,24-07-2021 15:44,0.980283048,1101417.3885576564
-73.98467,40.78539,24-07-2021 15:44,0.975955618,1082107.3192090555
-73.98467333,40.78530333,24-07-2021 15:44,0.975955618,1073321.6429851584
-73.98468667,40.78519833,24-07-2021 15:44,0.975955618,1063993.6899235377
-73.9847,40.78509833,24-07-2021 15:44,0.975955618,1055188.5582124812
-73.98475333,40.78489833,24-07-2021 15:44,0.975955618,1041377.2062760935
-73.98479,40.78479333,24-07-2021 15:44,0.971628188,1035362.1974582595
-73.984835,40.78469,24-07-2021 15:44,0.971628188,1030719.8622714062
-73.98488167,40.78458667,24-07-2021 15:44,0.969464473,1026314.9210708303
-73.98493,40.78449,24-07-2021 15:44,0.969464473,1022863.5104228433
-73.984975,40.78439667,24-07-2021 15:44,0.967300759,1019291.0045829312
-73.98502333,40.78431,24-07-2021 15:44,0.967300759,1016914.5298938471
-73.98506667,40.784235,24-07-2021 15:44,0.969464473,1015076.2478765963
-73.98511,40.78416833,24-07-2021 15:44,0.969464473,1014133.9072452541
-73.985155,40.78411167,24-07-2021 15:44,0.965137044,1014510.7749403308
-73.98518833,40.784065,24-07-2021 15:44,0.965137044,1014283.0398169332
-73.985215,40.78403833,24-07-2021 15:45,0.967300759,1015251.021716228
-73.98523167,40.78401667,24-07-2021 15:45,0.967300759,1015318.3641965091
-73.98524667,40.78399,24-07-2021 15:45,0.965137044,1014605.3185669673
-73.98526667,40.78394667,24-07-2021 15:45,0.965137044,1012817.1660779157
-73.98528833,40.78389,24-07-2021 15:45,0.965137044,1009829.9633893748
-73.98535833,40.78374333,24-07-2021 15:45,0.965137044,1004105.236420633
-73.98540667,40.78365667,24-07-2021 15:45,0.965137044,1001728.1652899248
-73.98546167,40.78356333,24-07-2021 15:45,0.965137044,999590.5041491732
-73.98554167,40.78345667,24-07-2021 15:45,0.965137044,999621.5181774474
-73.98562833,40.78334333,24-07-2021 15:45,0.965137044,999892.4459557494
-73.98572,40.78322167,24-07-2021 15:45,0.971628188,999988.3444009309
-73.985905,40.78297333,24-07-2021 15:46,0.969464473,999878.0230076367
-73.985995,40.78285167,24-07-2021 15:46,0.969464473,999733.1159476276
-73.98608333,40.78273,24-07-2021 15:46,0.971628188,999346.2647026745
-73.986175,40.782605,24-07-2021 15:46,0.971628188,999081.9055845647
-73.98627,40.78247333,24-07-2021 15:46,0.971628188,998578.2070054283
-73.98636,40.78234167,24-07-2021 15:46,0.971628188,997354.2610388389
-73.98645,40.78220833,24-07-2021 15:46,0.973791903,995948.8887162292
-73.986545,40.782075,24-07-2021 15:46,0.973791903,995265.9619136353
-73.986645,40.78194167,24-07-2021 15:46,0.973791903,995304.5324912331
-73.98682333,40.7817,24-07-2021 15:46,0.973791903,994952.1502054667
-73.98692833,40.78158167,24-07-2021 15:46,0.973791903,997331.147918836
-73.98704,40.78146167,24-07-2021 15:46,0.973791903,1000491.5449485641
-73.98715167,40.78134333,24-07-2021 15:46,0.973791903,1003830.1182125243
-73.98726833,40.781225,24-07-2021 15:46,0.971628188,1007888.066363163
-73.98750167,40.78098333,24-07-2021 15:46,0.975955618,1014846.2943462572
-73.98761667,40.78086333,24-07-2021 15:47,0.975955618,1018481.2285099261
-73.98772667,40.78073667,24-07-2021 15:47,0.980283048,1020678.0952497177
-73.98783833,40.780605,24-07-2021 15:47,0.980283048,1022574.0823713398
-73.98803833,40.78035167,24-07-2021 15:47,0.984610478,1024086.6996634776
-73.99120333,40.77612,24-07-2021 15:47,0.997712973,1026988.2438735378
-73.991295,40.77599333,24-07-2021 15:47,0.997712973,1026546.0938352672
-73.99148333,40.77573667,24-07-2021 15:47,0.999876688,1026022.6001729413
-73.991575,40.77561167,24-07-2021 15:47,1.002040403,1025760.2530276193
-73.991665,40.77549167,24-07-2021 15:47,1.002040403,1025795.8206559798
-73.99176667,40.77536667,24-07-2021 15:47,0.997712973,1026972.730238155
-73.99205667,40.77498167,24-07-2021 15:47,0.995549258,1027266.9406804336
-73.99215333,40.77485667,24-07-2021 15:47,0.991221829,1027722.8524921394
-73.99224167,40.774745,24-07-2021 15:47,0.991221829,1028416.156586139
-73.99232833,40.77463,24-07-2021 15:47,0.989058114,1028509.3824610242
-73.99241333,40.77451667,24-07-2021 15:47,0.989058114,1028543.5013969422
-73.9925,40.77439833,24-07-2021 15:47,0.989058114,1028278.7866230656
-73.99257333,40.77427667,24-07-2021 15:47,0.989058114,1025736.9895659937
-73.99264333,40.774165,24-07-2021 15:47,0.993385543,1023790.6854888236
-73.99271833,40.77404667,24-07-2021 15:47,0.993385543,1021846.7580026027
-73.9928,40.77392,24-07-2021 15:47,0.997712973,1019964.7772378307
-73.99296833,40.77367667,24-07-2021 15:47,0.997712973,1017997.1867577533
-73.99315,40.77342333,24-07-2021 15:47,0.993385543,1016872.5604236135
-73.99324667,40.77329333,24-07-2021 15:47,0.997712973,1016792.0277074056
-73.99334,40.77316667,24-07-2021 15:47,0.997712973,1016590.233429134
-73.99342833,40.77304333,24-07-2021 15:47,0.997712973,1016025.8743899481
-73.99350667,40.77292333,24-07-2021 15:47,0.997712973,1014382.0995208493
-73.99359,40.77280333,24-07-2021 15:47,0.995549258,1013457.1625641623
-73.99366333,40.77268833,24-07-2021 15:47,0.995549258,1011629.9649188956
-73.99373167,40.77257833,24-07-2021 15:47,0.993385543,1009622.2470069737
-73.99387167,40.77239167,24-07-2021 15:47,0.997712973,1009679.3109057394
-73.99393167,40.77231333,24-07-2021 15:47,0.997712973,1009882.4307657622
-73.99397833,40.77224833,24-07-2021 15:47,0.997712973,1009600.8155163517
-73.99404333,40.77215667,24-07-2021 15:47,0.997712973,1009088.6949099477
-73.99406833,40.77212167,24-07-2021 15:47,0.997712973,1008919.0905986747
-73.99408833,40.77209333,24-07-2021 15:47,1.002040403,1008746.7501821301
-73.99410667,40.772065,24-07-2021 15:47,1.002040403,1008336.1833739853
-73.99412333,40.77204,24-07-2021 15:47,1.004204118,1008042.4497371304
-73.99414167,40.77201667,24-07-2021 15:47,1.004204118,1008170.9676249267
-73.99416,40.77199667,24-07-2021 15:47,1.004204118,1008657.0707147447
-73.99422333,40.77191167,24-07-2021 15:47,1.008531548,1008622.258379952
-73.99424333,40.77189167,24-07-2021 15:47,1.008531548,1009349.0737015302
-73.99426833,40.77185833,24-07-2021 15:47,1.010695263,1009358.4501373385
-73.99430833,40.77177333,24-07-2021 15:47,1.010695263,1005960.1968320946
-73.99432667,40.77173167,24-07-2021 15:47,1.012858977,1004111.8957431312
-73.99435,40.77168833,24-07-2021 15:47,1.012858977,1002801.798127993
-73.99436833,40.77164833,24-07-2021 15:47,1.015022692,1001130.6340134286
-73.99438333,40.77161,24-07-2021 15:47,1.015022692,999158.9852276542
-73.9944,40.77157667,24-07-2021 15:47,1.017186407,997967.5697228727
-73.994415,40.771545,24-07-2021 15:47,1.017186407,996714.1949195382
-73.99443,40.77151833,24-07-2021 15:47,1.015022692,996000.3686895068
-73.99444333,40.77149333,24-07-2021 15:47,1.015022692,995225.7343077093
-73.99445667,40.77146833,24-07-2021 15:47,1.017186407,994452.4911578596
-73.99362,40.77117667,24-07-2021 15:47,1.00877196,841645.8069970431
-73.99351167,40.77113333,24-07-2021 15:47,1.00877196,821257.6400975324
-73.99339833,40.771095,24-07-2021 15:47,1.004444531,800705.3999223374
-73.99328333,40.77104833,24-07-2021 15:47,1.004444531,779044.4157055338
-73.99304,40.77093667,24-07-2021 15:47,1.002280816,731965.2533814465
-73.99291167,40.77088333,24-07-2021 15:48,0.997953386,707837.638189201
-73.99278167,40.77081833,24-07-2021 15:48,0.997953386,682310.4573835055
-73.99264667,40.77076833,24-07-2021 15:48,0.995789671,657781.8242975584
-73.99252333,40.77071167,24-07-2021 15:48,0.995789671,634308.6792580984
-73.99240333,40.77066,24-07-2021 15:48,0.997953386,611950.6469558408
-73.99229667,40.77062,24-07-2021 15:48,0.997953386,592797.3436170398
-73.9921,40.77052333,24-07-2021 15:48,1.002280816,555366.3842844974
-73.99201333,40.77048833,24-07-2021 15:48,0.997953386,539784.6098161257
-73.99186667,40.77043167,24-07-2021 15:48,0.997953386,513849.0850075271
-73.99180333,40.77040333,24-07-2021 15:48,0.997953386,502292.3628169717
-73.99176833,40.77036667,24-07-2021 15:48,0.997953386,493728.18901043193
-73.99172667,40.770325,24-07-2021 15:48,0.997953386,483737.81068762706
-73.99171,40.770285,24-07-2021 15:48,0.997953386,477307.7865023963
-73.99169167,40.770275,24-07-2021 15:48,1.000117101,473793.07041037804
-73.99168167,40.77027667,24-07-2021 15:48,1.024038171,472621.5790137681
-73.99166667,40.77022667,24-07-2021 15:48,1.024038171,465390.99687895813
-73.99146667,40.77015333,24-07-2021 15:48,1.019710741,431173.8367186384
-73.991395,40.77014667,24-07-2021 15:48,1.019710741,421044.40419313236
-73.991315,40.77014167,24-07-2021 15:48,1.021874456,410047.54465566704
-73.991245,40.77013,24-07-2021 15:48,1.021874456,399751.9047925072
-73.99107333,40.770085,24-07-2021 15:48,1.021874456,373187.44285133784
-73.99097333,40.77005833,24-07-2021 15:48,1.021874456,357890.1197685505
-73.99087167,40.77003167,24-07-2021 15:48,1.021874456,342576.3781903223
-73.99076167,40.77000333,24-07-2021 15:48,1.019710741,326247.4534756352
-73.99065833,40.76997167,24-07-2021 15:48,1.019710741,310623.32653562014
-73.99055333,40.769945,24-07-2021 15:48,1.019710741,295445.44623621256
-73.99045333,40.76991167,24-07-2021 15:48,1.019710741,280465.3645699592
-73.99026,40.76984333,24-07-2021 15:48,1.015383311,251744.49202707963
-73.98994167,40.76971667,24-07-2021 15:48,1.013219597,205237.3506621559
-73.98988,40.76969167,24-07-2021 15:48,1.013219597,196504.0625032206
-73.989825,40.76967167,24-07-2021 15:48,1.013219597,188974.6913205059
-73.98977833,40.76964833,24-07-2021 15:48,1.013219597,182146.0847453306
-73.98972667,40.76963333,24-07-2021 15:48,1.011055882,175518.4203682488
-73.98959167,40.7696,24-07-2021 15:48,1.008892167,158990.74001172572
-73.98950833,40.76958833,24-07-2021 15:48,1.008892167,149693.46118586816
-73.98942,40.769575,24-07-2021 15:48,1.006728452,139948.7428009729
-73.98933,40.769555,24-07-2021 15:48,1.006728452,129764.41272032366
-73.98924,40.76952,24-07-2021 15:48,1.004564737,118761.71543007228
-73.98915,40.76948,24-07-2021 15:48,1.004564737,107725.23271338215
-73.98906167,40.769445,24-07-2021 15:49,1.002521229,97495.34356400181
-73.98898,40.76941333,24-07-2021 15:49,1.002521229,88369.87110427686
-73.98886667,40.76936167,24-07-2021 15:49,0.998193799,75712.21846183446
-73.988815,40.7693,24-07-2021 15:49,0.996030084,67905.89915212787
-73.98880667,40.76928167,24-07-2021 15:49,0.996030084,66183.72321366353
-73.98882167,40.769265,24-07-2021 15:49,0.987375224,66380.96993038937
-73.98851333,40.76916667,24-07-2021 15:49,0.99615029,39427.384916752126
-73.98845833,40.76922833,24-07-2021 15:49,0.99615029,38931.51771594698
-73.98842833,40.76926667,24-07-2021 15:49,0.993986575,38883.71935108282
-73.98835833,40.76935,24-07-2021 15:49,0.998314005,38499.18739555094
-73.98831833,40.76939,24-07-2021 15:49,0.998314005,38134.52474483871
-73.98828167,40.76943167,24-07-2021 15:49,0.99615029,38234.65074742613
-73.98823833,40.76946833,24-07-2021 15:49,0.99615029,37685.74170111373
-73.98819833,40.769505,24-07-2021 15:49,0.99615029,37161.810284046085
-73.98817,40.76954,24-07-2021 15:49,0.99615029,37090.71652306979
-73.98814833,40.76956167,24-07-2021 15:49,0.998314005,36798.71668789597
-73.98813,40.76958167,24-07-2021 15:49,0.998314005,36625.864065911424
-73.98808667,40.76963167,24-07-2021 15:50,0.99615029,36324.89679280548
-73.988045,40.76969333,24-07-2021 15:50,0.99615029,36636.37444005946
-73.98802333,40.76972667,24-07-2021 15:50,0.993986575,36854.49490639127
-73.98799667,40.76975333,24-07-2021 15:50,0.993986575,36462.17531401705
-73.98798167,40.769785,24-07-2021 15:50,0.99615029,37004.95170933221
-73.98796333,40.769815,24-07-2021 15:50,0.99615029,37268.05760483822
-73.98790167,40.76987167,24-07-2021 15:50,0.993986575,36081.08036447555
-73.98788,40.769975,24-07-2021 15:50,0.99182286,39583.81528258301
