Longitude,Latitude,datetime,UHI Index,green_space
-73.98438167,40.780125,24-07-2021 15:39,0.990741003,57405.729501828406
-73.98439667,40.78009833,24-07-2021 15:39,0.992904718,58063.07130252675
-73.98441,40.780075,24-07-2021 15:39,0.992904718,58649.03521625678
-73.98441667,40.78004333,24-07-2021 15:39,0.990741003,59202.30310642762
-73.98444167,40.78003833,24-07-2021 15:39,0.990741003,59798.149094647335
-73.98463667,40.780075,24-07-2021 15:39,0.990741003,63351.18516579623
-73.98470833,40.78008167,24-07-2021 15:39,0.988577288,64745.727014301694
-73.98477667,40.780105,24-07-2021 15:39,0.988577288,65861.62486103002
-73.98485,40.78012667,24-07-2021 15:39,0.986413573,67157.1352616902
-73.98499,40.78018333,24-07-2021 15:39,0.986413573,69176.31225772461
-73.98510167,40.78023,24-07-2021 15:40,0.988577288,70428.49071611589
-73.98515167,40.78024833,24-07-2021 15:40,0.988577288,71070.1331602288
-73.98522667,40.78026833,24-07-2021 15:40,0.988577288,72192.31530095846
-73.98526167,40.78027333,24-07-2021 15:40,0.984249858,72787.86074404791
-73.98556833,40.78035833,24-07-2021 15:40,0.988577288,76917.51565973554
-73.98556167,40.78037667,24-07-2021 15:41,0.986413573,76418.94498859819
-73.98552333,40.78048833,24-07-2021 15:41,0.984249858,73491.50807633155
-73.98550333,40.78053167,24-07-2021 15:41,0.984249858,72274.4659929334
-73.98547333,40.78062667,24-07-2021 15:41,0.984249858,69891.49320211279
-73.98546,40.780685,24-07-2021 15:41,0.984249858,68603.62010857306
-73.98544,40.78073667,24-07-2021 15:41,0.984249858,67347.00224496995
-73.98542167,40.78080667,24-07-2021 15:41,0.982086144,65833.8093284243
-73.9854,40.78086167,24-07-2021 15:41,0.982086144,64620.62243819458
-73.98537167,40.78093667,24-07-2021 15:41,0.982086144,63220.42719017289
-73.98533833,40.78100167,24-07-2021 15:41,0.982086144,61958.42830299966
-73.9853,40.78107667,24-07-2021 15:41,0.984249858,60594.03841993298
-73.98521667,40.78121833,24-07-2021 15:41,0.984249858,57845.77271341457
-73.98517,40.78129833,24-07-2021 15:41,0.984370065,56426.94627463985
-73.985125,40.78137667,24-07-2021 15:41,0.98220635,55245.68355155839
-73.98504333,40.78151167,24-07-2021 15:41,0.98220635,53834.90810887874
-73.98506,40.781565,24-07-2021 15:42,0.98220635,53585.1279631934
-73.98504333,40.78162833,24-07-2021 15:42,0.98220635,52902.463541289646
-73.985015,40.78170333,24-07-2021 15:42,0.98220635,51453.57007015706
-73.984955,40.78186167,24-07-2021 15:42,0.98220635,47522.27687929363
-73.98492167,40.781945,24-07-2021 15:42,0.980042635,46015.466510353115
-73.98488,40.78202667,24-07-2021 15:42,0.980042635,44861.58193898383
-73.984835,40.78211333,24-07-2021 15:42,0.980042635,44025.36300702997
-73.98478667,40.78221833,24-07-2021 15:42,0.980042635,42631.05125253023
-73.98474667,40.78231667,24-07-2021 15:42,0.975715205,41444.63686474646
-73.98470833,40.78241,24-07-2021 15:42,0.975715205,40664.022428899974
-73.98467,40.78249667,24-07-2021 15:42,0.97355149,40070.128294132766
-73.98463667,40.78257333,24-07-2021 15:42,0.97355149,39527.08797883787
-73.98458167,40.78270667,24-07-2021 15:42,0.971387776,38466.684809079896
-73.98456167,40.782765,24-07-2021 15:42,0.969224061,38109.784562104775
-73.98455,40.78281167,24-07-2021 15:42,0.969224061,37872.864905687864
-73.98454167,40.782855,24-07-2021 15:42,0.969224061,37617.371263701934
-73.98453,40.78289833,24-07-2021 15:42,0.969224061,37278.6599559552
-73.98451833,40.78293667,24-07-2021 15:42,0.971387776,36914.49269253398
-73.98449667,40.78297667,24-07-2021 15:42,0.971387776,36378.96381884147
-73.98444,40.78307833,24-07-2021 15:42,0.971387776,34913.82664982951
-73.98434667,40.783205,24-07-2021 15:42,0.971387776,32750.548598652393
-73.98428833,40.78326667,24-07-2021 15:42,0.971387776,31533.695606941812
-73.98422667,40.78331833,24-07-2021 15:42,0.97355149,30366.5548789216
-73.98416167,40.78338333,24-07-2021 15:42,0.97355149,28998.215979733635
-73.98410167,40.783445,24-07-2021 15:42,0.97355149,27682.873436839072
-73.984035,40.78351167,24-07-2021 15:42,0.97355149,26194.748164190274
-73.98397,40.78357667,24-07-2021 15:42,0.97787892,24972.78541607066
-73.98383667,40.78377,24-07-2021 15:42,0.980042635,23375.956685152738
-73.98377,40.783835,24-07-2021 15:42,0.980042635,23366.02182435008
-73.98370333,40.7839,24-07-2021 15:42,0.980042635,23366.02182435008
-73.98355833,40.78403333,24-07-2021 15:42,0.980042635,23366.02182435008
-73.983495,40.78409167,24-07-2021 15:42,0.980042635,23366.02182435008
-73.983395,40.78415833,24-07-2021 15:42,0.98220635,23366.02182435008
-73.98331,40.78422333,24-07-2021 15:42,0.98220635,23366.02182435008
-73.98324833,40.78428667,24-07-2021 15:42,0.98220635,23366.02182435008
-73.98313,40.78438833,24-07-2021 15:42,0.98220635,23366.02182435008
-73.983075,40.78443667,24-07-2021 15:42,0.98220635,23366.02182435008
-73.983055,40.78448167,24-07-2021 15:42,0.980042635,23366.02182435008
-73.98302833,40.78452167,24-07-2021 15:42,0.980042635,23366.02182435008
-73.98299833,40.78455,24-07-2021 15:42,0.98220635,23366.02182435008
-73.98297333,40.78458833,24-07-2021 15:42,0.98220635,23366.02182435008
-73.98295833,40.78462167,24-07-2021 15:42,0.98220635,23366.02182435008
-73.982945,40.78465,24-07-2021 15:42,0.98220635,23366.02182435008
-73.98293333,40.78468,24-07-2021 15:43,0.98220635,23366.02182435008
-73.98292667,40.78469333,24-07-2021 15:43,0.98220635,23366.02182435008
-73.98292333,40.78469667,24-07-2021 15:43,0.984370065,23366.02182435008
-73.9828,40.784865,24-07-2021 15:43,1.00612742,23366.02182435008
-73.9828,40.78492667,24-07-2021 15:43,1.003963705,23366.02182435008
-73.982825,40.78497333,24-07-2021 15:43,1.003963705,23366.02182435008
-73.98287167,40.785005,24-07-2021 15:43,1.003963705,23366.02182435008
-73.98291833,40.78508,24-07-2021 15:43,1.003963705,23366.02182435008
-73.98298833,40.785125,24-07-2021 15:43,1.00179999,23366.02182435008
-73.98306,40.78516,24-07-2021 15:43,1.00179999,23366.02182435008
-73.98313667,40.78519667,24-07-2021 15:43,1.00179999,23366.02182435008
-73.98321833,40.78522167,24-07-2021 15:43,1.00179999,23366.02182435008
-73.98329667,40.785255,24-07-2021 15:43,0.99747256,23366.02182435008
-73.98337167,40.785285,24-07-2021 15:43,0.99747256,23366.02182435008
-73.98344667,40.785315,24-07-2021 15:43,0.995308846,23366.02182435008
-73.98352,40.785345,24-07-2021 15:44,0.995308846,23366.02182435008
-73.98359,40.78536833,24-07-2021 15:44,0.995308846,23366.02182435008
-73.983665,40.78539667,24-07-2021 15:44,0.995308846,23366.02182435008
-73.98373833,40.785425,24-07-2021 15:44,0.990981416,23366.02182435008
-73.98380667,40.78545333,24-07-2021 15:44,0.990981416,23366.02182435008
-73.98386833,40.78547833,24-07-2021 15:44,0.995308846,23366.02182435008
-73.98392833,40.78550167,24-07-2021 15:44,0.995308846,23366.02182435008
-73.98398833,40.78551833,24-07-2021 15:44,0.995308846,23366.02182435008
-73.98401333,40.78555833,24-07-2021 15:44,0.995308846,23366.02182435008
-73.98405,40.78566167,24-07-2021 15:44,0.993145131,23366.02182435008
-73.98407833,40.78572167,24-07-2021 15:44,0.993145131,23366.02182435008
-73.98412667,40.785765,24-07-2021 15:44,0.995308846,23366.02182435008
-73.98417333,40.78580667,24-07-2021 15:44,0.995308846,23366.02182435008
-73.98422167,40.78584333,24-07-2021 15:44,0.990981416,23366.02182435008
-73.98427333,40.78586833,24-07-2021 15:44,0.990981416,23366.02182435008
-73.98432667,40.78588667,24-07-2021 15:44,0.990981416,23366.02182435008
-73.98438833,40.78589167,24-07-2021 15:44,0.990981416,23366.02182435008
-73.98445667,40.78588667,24-07-2021 15:44,0.988817701,23366.02182435008
-73.98452167,40.78587333,24-07-2021 15:44,0.988817701,23366.02182435008
-73.98458333,40.78584667,24-07-2021 15:44,0.984490271,23366.02182435008
-73.984635,40.785815,24-07-2021 15:44,0.984490271,23366.02182435008
-73.98470333,40.785615,24-07-2021 15:44,0.980283048,23366.02182435008
-73.98468833,40.78554667,24-07-2021 15:44,0.980283048,23366.02182435008
-73.98467,40.78539,24-07-2021 15:44,0.975955618,23366.02182435008
-73.98467333,40.78530333,24-07-2021 15:44,0.975955618,23366.02182435008
-73.98468667,40.78519833,24-07-2021 15:44,0.975955618,23366.02182435008
-73.9847,40.78509833,24-07-2021 15:44,0.975955618,23366.02182435008
-73.98475333,40.78489833,24-07-2021 15:44,0.975955618,23366.02182435008
-73.98479,40.78479333,24-07-2021 15:44,0.971628188,23366.02182435008
-73.984835,40.78469,24-07-2021 15:44,0.971628188,23366.02182435008
-73.98488167,40.78458667,24-07-2021 15:44,0.969464473,23366.02182435008
-73.98493,40.78449,24-07-2021 15:44,0.969464473,23366.02182435008
-73.984975,40.78439667,24-07-2021 15:44,0.967300759,23366.02182435008
-73.98502333,40.78431,24-07-2021 15:44,0.967300759,24218.257609508102
-73.98506667,40.784235,24-07-2021 15:44,0.969464473,25621.575999945635
-73.98511,40.78416833,24-07-2021 15:44,0.969464473,26901.71280748552
-73.985155,40.78411167,24-07-2021 15:44,0.965137044,28034.856239211615
-73.98518833,40.784065,24-07-2021 15:44,0.965137044,28939.531943001362
-73.985215,40.78403833,24-07-2021 15:45,0.967300759,29508.852602520936
-73.98523167,40.78401667,24-07-2021 15:45,0.967300759,29935.946581942386
-73.98524667,40.78399,24-07-2021 15:45,0.965137044,30422.866094338846
-73.98526667,40.78394667,24-07-2021 15:45,0.965137044,31182.33200022649
-73.98528833,40.78389,24-07-2021 15:45,0.965137044,32141.898869843793
-73.98535833,40.78374333,24-07-2021 15:45,0.965137044,34652.46613644568
-73.98540667,40.78365667,24-07-2021 15:45,0.965137044,36109.93624558851
-73.98546167,40.78356333,24-07-2021 15:45,0.965137044,37651.83544305921
-73.98554167,40.78345667,24-07-2021 15:45,0.965137044,39466.10473577284
-73.98562833,40.78334333,24-07-2021 15:45,0.965137044,41325.255593833834
-73.98572,40.78322167,24-07-2021 15:45,0.971628188,43119.71388565474
-73.985905,40.78297333,24-07-2021 15:46,0.969464473,45843.50586119867
-73.985995,40.78285167,24-07-2021 15:46,0.969464473,46163.38017580782
-73.98608333,40.78273,24-07-2021 15:46,0.971628188,47220.794921381676
-73.986175,40.782605,24-07-2021 15:46,0.971628188,47976.1520231199
-73.98627,40.78247333,24-07-2021 15:46,0.971628188,48144.6431704999
-73.98636,40.78234167,24-07-2021 15:46,0.971628188,49073.77449069266
-73.98645,40.78220833,24-07-2021 15:46,0.973791903,51897.74872206042
-73.986545,40.782075,24-07-2021 15:46,0.973791903,53915.75153903561
-73.986645,40.78194167,24-07-2021 15:46,0.973791903,56204.35459242538
-73.98682333,40.7817,24-07-2021 15:46,0.973791903,61182.26056491911
-73.98692833,40.78158167,24-07-2021 15:46,0.973791903,64202.762991270225
-73.98704,40.78146167,24-07-2021 15:46,0.973791903,67551.0144423936
-73.98715167,40.78134333,24-07-2021 15:46,0.973791903,71050.7423385936
-73.98726833,40.781225,24-07-2021 15:46,0.971628188,74584.38904132911
-73.98750167,40.78098333,24-07-2021 15:46,0.975955618,82291.72667350121
-73.98761667,40.78086333,24-07-2021 15:47,0.975955618,86225.16125380606
-73.98772667,40.78073667,24-07-2021 15:47,0.980283048,90284.40499120446
-73.98783833,40.780605,24-07-2021 15:47,0.980283048,94276.90894274045
-73.98803833,40.78035167,24-07-2021 15:47,0.984610478,103113.56245844622
-73.99120333,40.77612,24-07-2021 15:47,0.997712973,161132.30716864375
-73.991295,40.77599333,24-07-2021 15:47,0.997712973,156305.16717176643
-73.99148333,40.77573667,24-07-2021 15:47,0.999876688,148726.52182655327
-73.991575,40.77561167,24-07-2021 15:47,1.002040403,145589.35522210252
-73.991665,40.77549167,24-07-2021 15:47,1.002040403,142447.13041840028
-73.99176667,40.77536667,24-07-2021 15:47,0.997712973,139011.35668620362
-73.99205667,40.77498167,24-07-2021 15:47,0.995549258,127669.19142208472
-73.99215333,40.77485667,24-07-2021 15:47,0.991221829,124517.70670314912
-73.99224167,40.774745,24-07-2021 15:47,0.991221829,121759.98729723039
-73.99232833,40.77463,24-07-2021 15:47,0.989058114,119135.98935747145
-73.99241333,40.77451667,24-07-2021 15:47,0.989058114,116792.1693558014
-73.9925,40.77439833,24-07-2021 15:47,0.989058114,114658.45235402987
-73.99257333,40.77427667,24-07-2021 15:47,0.989058114,112743.75404122596
-73.99264333,40.774165,24-07-2021 15:47,0.993385543,110925.19606942599
-73.99271833,40.77404667,24-07-2021 15:47,0.993385543,108758.1541489111
-73.9928,40.77392,24-07-2021 15:47,0.997712973,106263.24645561007
-73.99296833,40.77367667,24-07-2021 15:47,0.997712973,101861.59685161112
-73.99315,40.77342333,24-07-2021 15:47,0.993385543,97502.89255583473
-73.99324667,40.77329333,24-07-2021 15:47,0.997712973,94556.16449178623
-73.99334,40.77316667,24-07-2021 15:47,0.997712973,89400.56594187046
-73.99342833,40.77304333,24-07-2021 15:47,0.997712973,83402.1699769467
-73.99350667,40.77292333,24-07-2021 15:47,0.997712973,77995.2463729729
-73.99359,40.77280333,24-07-2021 15:47,0.995549258,72987.58175753239
-73.99366333,40.77268833,24-07-2021 15:47,0.995549258,69217.39088203394
-73.99373167,40.77257833,24-07-2021 15:47,0.993385543,67112.10388353613
-73.99387167,40.77239167,24-07-2021 15:47,0.997712973,65217.2611157693
-73.99393167,40.77231333,24-07-2021 15:47,0.997712973,64957.56706903914
-73.99397833,40.77224833,24-07-2021 15:47,0.997712973,64983.620593703235
-73.99404333,40.77215667,24-07-2021 15:47,0.997712973,65325.91416830903
-73.99406833,40.77212167,24-07-2021 15:47,0.997712973,65548.04262060547
-73.99408833,40.77209333,24-07-2021 15:47,1.002040403,65767.92382545838
-73.99410667,40.772065,24-07-2021 15:47,1.002040403,66032.69049854828
-73.99412333,40.77204,24-07-2021 15:47,1.004204118,66286.82660496463
-73.99414167,40.77201667,24-07-2021 15:47,1.004204118,66508.06035873084
-73.99416,40.77199667,24-07-2021 15:47,1.004204118,66678.7384241804
-73.99422333,40.77191167,24-07-2021 15:47,1.008531548,67564.55827642212
-73.99424333,40.77189167,24-07-2021 15:47,1.008531548,67738.21301210581
-73.99426833,40.77185833,24-07-2021 15:47,1.010695263,68110.43662458165
-73.99430833,40.77177333,24-07-2021 15:47,1.010695263,69350.26909201086
-73.99432667,40.77173167,24-07-2021 15:47,1.012858977,70018.7970892055
-73.99435,40.77168833,24-07-2021 15:47,1.012858977,70709.35318331522
-73.99436833,40.77164833,24-07-2021 15:47,1.015022692,71336.84335061187
-73.99438333,40.77161,24-07-2021 15:47,1.015022692,71918.09729642425
-73.9944,40.77157667,24-07-2021 15:47,1.017186407,72320.65189200826
-73.994415,40.771545,24-07-2021 15:47,1.017186407,72779.89622451608
-73.99443,40.77151833,24-07-2021 15:47,1.015022692,73140.2306203097
-73.99444333,40.77149333,24-07-2021 15:47,1.015022692,73467.44835386472
-73.99445667,40.77146833,24-07-2021 15:47,1.017186407,73849.42350093479
-73.99362,40.77117667,24-07-2021 15:47,1.00877196,79043.757925829
-73.99351167,40.77113333,24-07-2021 15:47,1.00877196,79050.0181638967
-73.99339833,40.771095,24-07-2021 15:47,1.004444531,78958.30295447192
-73.99328333,40.77104833,24-07-2021 15:47,1.004444531,78642.14979566386
-73.99304,40.77093667,24-07-2021 15:47,1.002280816,77711.63020294603
-73.99291167,40.77088333,24-07-2021 15:48,0.997953386,77258.72298500873
-73.99278167,40.77081833,24-07-2021 15:48,0.997953386,76838.15097866146
-73.99264667,40.77076833,24-07-2021 15:48,0.995789671,76295.74367249398
-73.99252333,40.77071167,24-07-2021 15:48,0.995789671,75661.50469096245
-73.99240333,40.77066,24-07-2021 15:48,0.997953386,75196.0674042761
-73.99229667,40.77062,24-07-2021 15:48,0.997953386,74769.73162844942
-73.9921,40.77052333,24-07-2021 15:48,1.002280816,73709.65307154287
-73.99201333,40.77048833,24-07-2021 15:48,0.997953386,73306.51589542988
-73.99186667,40.77043167,24-07-2021 15:48,0.997953386,72590.21182437701
-73.99180333,40.77040333,24-07-2021 15:48,0.997953386,72229.33659285343
-73.99176833,40.77036667,24-07-2021 15:48,0.997953386,71849.75698318663
-73.99172667,40.770325,24-07-2021 15:48,0.997953386,71408.51602486147
-73.99171,40.770285,24-07-2021 15:48,0.997953386,71029.51080193992
-73.99169167,40.770275,24-07-2021 15:48,1.000117101,70894.04927027014
-73.99168167,40.77027667,24-07-2021 15:48,1.024038171,70881.35483369433
-73.99166667,40.77022667,24-07-2021 15:48,1.024038171,70390.89914169867
-73.99146667,40.77015333,24-07-2021 15:48,1.019710741,68874.62986733929
-73.991395,40.77014667,24-07-2021 15:48,1.019710741,68458.8326060482
-73.991315,40.77014167,24-07-2021 15:48,1.021874456,67964.3738719172
-73.991245,40.77013,24-07-2021 15:48,1.021874456,67456.74234922197
-73.99107333,40.770085,24-07-2021 15:48,1.021874456,65772.22976425612
-73.99097333,40.77005833,24-07-2021 15:48,1.021874456,63976.17995220471
-73.99087167,40.77003167,24-07-2021 15:48,1.021874456,61726.60964725818
-73.99076167,40.77000333,24-07-2021 15:48,1.019710741,59173.30597877952
-73.99065833,40.76997167,24-07-2021 15:48,1.019710741,56082.849968234135
-73.99055333,40.769945,24-07-2021 15:48,1.019710741,51803.31898776257
-73.99045333,40.76991167,24-07-2021 15:48,1.019710741,47439.10537405056
-73.99026,40.76984333,24-07-2021 15:48,1.015383311,39512.91078716772
-73.98994167,40.76971667,24-07-2021 15:48,1.013219597,32198.162415375027
-73.98988,40.76969167,24-07-2021 15:48,1.013219597,31001.442410143834
-73.989825,40.76967167,24-07-2021 15:48,1.013219597,30087.77880105241
-73.98977833,40.76964833,24-07-2021 15:48,1.013219597,29484.314381843735
-73.98972667,40.76963333,24-07-2021 15:48,1.011055882,28519.92155759279
-73.98959167,40.7696,24-07-2021 15:48,1.008892167,26491.89873070179
-73.98950833,40.76958833,24-07-2021 15:48,1.008892167,24984.608321858952
-73.98942,40.769575,24-07-2021 15:48,1.006728452,23362.56568501536
-73.98933,40.769555,24-07-2021 15:48,1.006728452,22111.546222572066
-73.98924,40.76952,24-07-2021 15:48,1.004564737,21174.98780858391
-73.98915,40.76948,24-07-2021 15:48,1.004564737,20308.786207593796
-73.98906167,40.769445,24-07-2021 15:49,1.002521229,19418.689282758893
-73.98898,40.76941333,24-07-2021 15:49,1.002521229,18592.719046182752
-73.98886667,40.76936167,24-07-2021 15:49,0.998193799,17451.2172748647
-73.988815,40.7693,24-07-2021 15:49,0.996030084,16894.341690666293
-73.98880667,40.76928167,24-07-2021 15:49,0.996030084,16802.387378281983
-73.98882167,40.769265,24-07-2021 15:49,0.987375224,16987.944844930167
-73.98851333,40.76916667,24-07-2021 15:49,0.99615029,14559.963439564064
-73.98845833,40.76922833,24-07-2021 15:49,0.99615029,15341.42586254234
-73.98842833,40.76926667,24-07-2021 15:49,0.993986575,16154.125173707498
-73.98835833,40.76935,24-07-2021 15:49,0.998314005,18560.82509437028
-73.98831833,40.76939,24-07-2021 15:49,0.998314005,20022.164855341365
-73.98828167,40.76943167,24-07-2021 15:49,0.99615029,21549.7936873446
-73.98823833,40.76946833,24-07-2021 15:49,0.99615029,23055.808429709232
-73.98819833,40.769505,24-07-2021 15:49,0.99615029,24434.473764906572
-73.98817,40.76954,24-07-2021 15:49,0.99615029,25691.090681964182
-73.98814833,40.76956167,24-07-2021 15:49,0.998314005,26648.684201658558
-73.98813,40.76958167,24-07-2021 15:49,0.998314005,27586.32906735274
-73.98808667,40.76963167,24-07-2021 15:50,0.99615029,29685.400934496214
-73.988045,40.76969333,24-07-2021 15:50,0.99615029,31157.05585752468
-73.98802333,40.76972667,24-07-2021 15:50,0.993986575,31811.16174093932
-73.98799667,40.76975333,24-07-2021 15:50,0.993986575,32423.763146447
-73.98798167,40.769785,24-07-2021 15:50,0.99615029,32906.00739931808
-73.98796333,40.769815,24-07-2021 15:50,0.99615029,33360.871346295426
-73.98790167,40.76987167,24-07-2021 15:50,0.993986575,34282.493311227976
-73.98788,40.769975,24-07-2021 15:50,0.99182286,35277.3481325817
-73.98785833,40.77000333,24-07-2021 15:50,0.99182286,35551.561234777946
-73.98783833,40.77002667,24-07-2021 15:50,0.99182286,35779.91336252489
-73.98764333,40.77021667,24-07-2021 15:50,0.99182286,37673.646182898294
-73.98759667,40.77028667,24-07-2021 15:50,0.99182286,38343.66799043829
-73.98752333,40.77037667,24-07-2021 15:50,0.99182286,38976.6600744515
-73.98742667,40.77049167,24-07-2021 15:50,0.99182286,39058.973742866765
-73.98735167,40.77058,24-07-2021 15:50,0.989659146,39164.44779461626
-73.98729833,40.77066167,24-07-2021 15:50,0.989659146,39447.47711921832
-73.9872,40.77085,24-07-2021 15:50,0.989659146,41538.888882644096
-73.98709333,40.77099833,24-07-2021 15:50,0.989659146,43396.391281713324
-73.98703167,40.77108667,24-07-2021 15:50,0.989659146,43723.030934260765
-73.98697167,40.771175,24-07-2021 15:50,0.989659146,44094.846847948866
-73.98685667,40.771355,24-07-2021 15:50,0.99182286,45267.59312692072
-73.986785,40.77144667,24-07-2021 15:50,0.99182286,46009.03389209837
-73.98666833,40.77161,24-07-2021 15:50,0.99182286,47071.70321968337
-73.98661167,40.77168833,24-07-2021 15:50,0.99182286,47389.28789818611
-73.98652833,40.77177333,24-07-2021 15:50,0.99182286,47646.298191781236
-73.98646333,40.77186333,24-07-2021 15:50,0.99182286,48053.94995147386
-73.98637833,40.77193833,24-07-2021 15:50,0.99182286,48619.28602759994
-73.98632167,40.77201833,24-07-2021 15:50,0.993986575,49039.31436062095
-73.98623833,40.77210833,24-07-2021 15:50,0.993986575,49319.61975019196
-73.98616167,40.77220833,24-07-2021 15:50,0.99615029,49455.01360171323
-73.98608,40.77231333,24-07-2021 15:50,0.99615029,49584.16850631689
-73.98593333,40.77252,24-07-2021 15:50,0.99615029,49687.94224955811
-73.98586,40.77262333,24-07-2021 15:50,0.99615029,49700.01696171863
-73.985785,40.77272833,24-07-2021 15:50,0.99615029,49685.790450625944
-73.98571333,40.77284,24-07-2021 15:50,0.99182286,49611.65299062455
-73.98564,40.772945,24-07-2021 15:50,0.99182286,49552.28866486318
-73.98556333,40.77305667,24-07-2021 15:50,0.991943067,49462.43274162378
-73.985485,40.773165,24-07-2021 15:50,0.991943067,49375.88360562467
-73.985405,40.77326833,24-07-2021 15:50,0.989779352,49311.449415851974
-73.98533833,40.77336333,24-07-2021 15:50,0.989779352,49225.45836204949
-73.98525833,40.77346833,24-07-2021 15:50,0.996270497,49140.74752244273
-73.98517833,40.77357,24-07-2021 15:50,0.996270497,48888.859659462214
-73.98510833,40.773665,24-07-2021 15:50,0.994106782,48447.815954532976
-73.98504833,40.77375167,24-07-2021 15:50,0.994106782,48274.96007243878
-73.98498833,40.773835,24-07-2021 15:50,0.996270497,48497.030089960426
-73.98494167,40.77393667,24-07-2021 15:50,0.996270497,48743.23908512141
-73.98488,40.77407833,24-07-2021 15:50,0.996270497,49410.3727680302
-73.98466833,40.77435333,24-07-2021 15:50,0.996270497,50031.73918846959
-73.98458333,40.77445167,24-07-2021 15:50,0.996270497,49485.19028258046
-73.98452833,40.77453333,24-07-2021 15:50,0.996270497,49098.61825641873
-73.984465,40.77461,24-07-2021 15:50,0.998434212,48478.816569617935
-73.984435,40.77466667,24-07-2021 15:52,0.998434212,47352.706423316224
-73.98433167,40.77481667,24-07-2021 15:52,0.994106782,44006.15490857103
-73.98426667,40.77489,24-07-2021 15:52,0.996270497,42510.323707558186
-73.984255,40.77497,24-07-2021 15:52,0.996270497,42614.82267087198
-73.98421667,40.77502333,24-07-2021 15:52,0.996270497,42500.84777632209
-73.98413167,40.77513167,24-07-2021 15:52,0.996270497,42272.56375742564
-73.984065,40.775185,24-07-2021 15:52,0.996270497,41506.54779617235
-73.98397833,40.775245,24-07-2021 15:52,0.996270497,40462.97803532588
-73.98389333,40.7754,24-07-2021 15:52,0.996270497,40254.5790903813
-73.98385833,40.77541333,24-07-2021 15:52,0.996270497,39900.88740633194
-73.98381333,40.77548833,24-07-2021 15:52,0.991943067,40149.42751188198
-73.98374833,40.77558667,24-07-2021 15:52,0.991943067,39988.92900210465
-73.98368333,40.77567667,24-07-2021 15:52,0.987615637,38744.44597212712
-73.983615,40.775775,24-07-2021 15:52,0.987615637,36696.66786116077
-73.98358,40.77584167,24-07-2021 15:52,0.987615637,35405.54213240903
-73.98354,40.77590833,24-07-2021 15:52,0.987615637,34100.61867559987
-73.983495,40.77600167,24-07-2021 15:52,0.985451922,32010.48735054289
-73.98347333,40.77603167,24-07-2021 15:52,0.985451922,30833.134264271597
-73.98343167,40.77605667,24-07-2021 15:52,0.985451922,29292.044169368884
-73.98336833,40.77598667,24-07-2021 15:52,0.983288207,30306.850553049822
-73.98333833,40.77596333,24-07-2021 15:52,0.983288207,30273.297981280033
-73.983305,40.77593333,24-07-2021 15:52,0.981124492,30144.510354830378
-73.98325,40.77592667,24-07-2021 15:52,0.981124492,28604.802081275877
-73.983205,40.775905,24-07-2021 15:52,0.981124492,27257.862398353685
-73.98317,40.77588667,24-07-2021 15:52,0.981124492,26209.187881321246
-73.98314,40.77586833,24-07-2021 15:52,0.981124492,25329.475170506736
-73.98311333,40.775855,24-07-2021 15:52,0.981124492,24495.390423827568
-73.98255833,40.775975,24-07-2021 15:53,0.987735844,8890.510091893948
-73.98252833,40.775925,24-07-2021 15:53,0.987735844,9229.812287501549
-73.98249167,40.77587667,24-07-2021 15:53,0.987735844,9736.187878385535
-73.98246833,40.77583,24-07-2021 15:53,0.987735844,10425.410914766468
-73.98244833,40.77578167,24-07-2021 15:53,0.989899558,11450.564385238205
-73.98242833,40.77574333,24-07-2021 15:53,0.989899558,12256.291813987054
-73.98234333,40.77564167,24-07-2021 15:53,0.983408414,14017.957722398158
-73.98231167,40.77555,24-07-2021 15:53,0.983408414,16240.637254719479
-73.98228833,40.77548667,24-07-2021 15:53,0.981244699,17467.414687595658
-73.98226333,40.77543333,24-07-2021 15:53,0.981244699,18316.402317596854
-73.98225333,40.77542167,24-07-2021 15:53,0.981244699,18408.025504503363
-73.98245,40.77497833,24-07-2021 15:53,0.979080984,28610.762890806254
-73.98246333,40.77492,24-07-2021 15:53,0.981244699,28940.31504319707
-73.98247667,40.77485333,24-07-2021 15:53,0.981244699,29203.204713113766
-73.98248667,40.77478,24-07-2021 15:53,0.976917269,29428.420752148835
-73.98248667,40.77470833,24-07-2021 15:53,0.976917269,29920.991135114346
-73.98253167,40.77462167,24-07-2021 15:53,0.981244699,30984.672270434436
-73.98248667,40.77455333,24-07-2021 15:53,0.981244699,33317.287999424625
-73.98249,40.77447333,24-07-2021 15:53,0.981244699,35765.53977120803
-73.98250833,40.77431,24-07-2021 15:53,0.979080984,40662.98593866055
-73.98252667,40.77414167,24-07-2021 15:53,0.981244699,47239.08149988311
-73.98252167,40.77405167,24-07-2021 15:53,0.981244699,52142.43256545089
-73.982515,40.77387667,24-07-2021 15:53,0.981244699,60987.24938379587
-73.98251,40.77378667,24-07-2021 15:53,0.979080984,64541.5962558558
-73.98250333,40.7737,24-07-2021 15:53,0.979080984,68283.59890495284
-73.98249833,40.773615,24-07-2021 15:53,0.976917269,72133.70350642572
-73.9825,40.77353667,24-07-2021 15:53,0.976917269,75490.51932615731
-73.9825,40.77346,24-07-2021 15:53,0.974753554,78998.10912346613
-73.98249833,40.77338167,24-07-2021 15:53,0.974753554,82756.08347690578
-73.98249833,40.77330333,24-07-2021 15:53,0.976917269,86406.09329215833
